Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4
2001-09-04,57.91,42.09,23.9,15.81,7.43,0.0
2001-09-11,57.43,42.57,25.16,16.66,7.83,0.0
2001-09-18,59.46,40.54,24.78,16.66,7.83,0.0
2001-09-25,63.35,36.65,23.78,16.54,7.84,0.0
2001-10-02,62.99,37.01,23.64,15.84,8.06,0.0
2001-10-09,60.29,39.71,24.41,15.84,8.36,0.0
2001-10-16,61.31,38.69,23.97,16.01,8.36,0.0
2001-10-23,56.51,43.49,26.29,16.48,8.36,0.0
2001-10-30,53.64,46.36,29.86,17.47,8.33,0.0
2001-11-06,51.46,48.54,31.16,18.65,9.54,0.0
2001-11-13,38.78,61.22,39.14,23.13,11.41,0.0
2001-11-20,48.93,51.07,32.76,20.55,9.25,0.0
2001-11-27,52.79,47.21,31.75,19.99,9.13,0.0
2001-12-04,44.08,55.92,38.67,23.69,9.42,0.0
2001-12-11,54.54,45.46,31.03,18.3,7.26,0.0
2001-12-18,46.77,53.23,36.96,23.03,8.65,0.0
2001-12-25,46.66,53.34,36.36,22.6,8.12,0.0
2002-01-01,46.54,53.46,36.64,22.71,8.75,0.0
2002-01-08,54.46,45.54,29.01,16.94,5.27,0.0
2002-01-15,52.93,47.07,28.13,15.26,4.82,0.0
2002-01-22,52.81,47.19,27.55,14.84,4.72,0.0
2002-01-29,52.12,47.88,27.05,13.95,4.43,0.0
2002-02-05,42.35,57.65,32.1,16.52,5.51,0.0
2002-02-12,41.34,58.66,33.81,16.58,5.27,0.0
2002-02-19,49.28,50.72,29.58,14.01,4.71,0.0
2002-02-26,36.12,63.88,36.22,18.11,5.76,0.0
2002-03-05,46.85,53.15,30.53,15.17,4.73,0.0
2002-03-12,41.19,58.81,36.71,18.01,5.65,0.0
2002-03-19,42.55,57.45,34.08,16.78,5.53,0.0
2002-03-26,34.39,65.61,41.48,23.37,6.43,0.0
2002-04-02,35.89,64.11,41.21,24.45,5.23,0.0
2002-04-09,45.28,54.72,35.58,21.53,4.68,0.0
2002-04-16,39.5,60.5,43.21,27.43,6.75,0.0
2002-04-23,45.12,54.88,36.06,24.9,7.83,0.0
2002-04-30,46.16,53.84,35.84,25.89,9.98,0.23
2002-05-07,36.39,63.61,43.96,31.68,11.4,0.61
2002-05-14,38.56,61.44,46.77,31.34,16.44,0.65
2002-05-21,47.59,52.41,37.04,25.4,14.1,0.51
2002-05-28,45.99,54.01,38.02,25.83,14.72,2.28
2002-06-04,39.99,60.01,37.23,25.07,14.08,2.26
2002-06-11,37.84,62.16,45.2,30.35,16.68,2.07
2002-06-18,42.7,57.3,39.23,26.56,14.98,2.07
2002-06-25,37.74,62.26,47.82,33.47,19.92,3.5
2002-07-02,40.93,59.07,40.22,28.96,17.48,4.42
2002-07-09,40.37,59.63,39.93,27.69,17.14,4.6
2002-07-16,40.01,59.99,40.55,28.44,17.81,4.61
2002-07-23,34.92,65.08,43.01,30.0,18.84,5.0
2002-07-30,34.13,65.87,42.15,28.95,18.8,5.1
2002-08-06,34.11,65.89,41.85,29.9,19.4,5.83
2002-08-13,34.39,65.61,42.19,29.53,19.56,6.22
2002-08-20,35.1,64.9,49.06,35.12,23.71,7.85
2002-08-27,40.95,59.05,41.2,29.48,19.63,6.19
2002-09-03,32.08,67.92,49.95,36.13,21.43,6.23
2002-09-10,40.62,59.38,45.64,31.78,17.15,4.18
2002-09-17,28.58,71.42,53.51,37.09,19.92,3.88
2002-09-24,43.09,56.91,44.05,29.83,15.7,2.75
2002-10-01,29.08,70.92,48.59,33.39,17.84,3.14
2002-10-08,40.47,59.53,41.94,27.05,14.09,1.75
2002-10-15,32.3,67.7,49.81,31.25,15.86,1.34
2002-10-22,45.96,54.04,40.48,25.38,12.93,1.12
2002-10-29,49.03,50.97,39.11,24.8,12.63,1.13
2002-11-05,49.14,50.86,40.23,25.19,12.32,1.11
2002-11-12,50.54,49.46,35.81,22.2,11.31,0.93
2002-11-19,41.05,58.95,41.88,26.28,13.58,1.15
2002-11-26,50.95,49.05,34.65,21.91,11.31,0.93
2002-12-03,41.04,58.96,42.04,26.6,13.25,1.09
2002-12-10,48.6,51.4,36.59,25.7,11.41,1.05
2002-12-17,42.27,57.73,42.57,30.77,13.9,1.28
2002-12-24,52.59,47.41,35.2,25.61,11.62,1.07
2002-12-31,44.95,55.05,41.24,30.33,14.26,1.28
2003-01-07,42.38,57.62,42.57,31.21,16.3,1.69
2003-01-14,42.22,57.78,44.01,32.18,18.37,2.58
2003-01-21,49.63,50.37,37.02,27.34,17.16,1.97
2003-01-28,48.7,51.3,37.13,27.49,17.43,2.09
2003-02-04,47.94,52.06,37.11,26.75,17.16,1.88
2003-02-11,36.52,63.48,45.28,32.81,20.66,2.32
2003-02-18,48.11,51.89,37.05,26.67,16.81,1.74
2003-02-25,39.15,60.85,43.43,32.48,19.93,2.08
2003-03-04,47.21,52.79,37.46,27.18,16.63,1.67
2003-03-11,45.45,54.55,37.46,27.04,16.13,1.41
2003-03-18,43.14,56.86,40.56,26.47,16.03,1.41
2003-03-25,44.4,55.6,40.11,25.75,14.29,1.02
2003-04-01,44.69,55.31,37.29,24.45,13.03,0.49
2003-04-08,46.7,53.3,35.89,22.71,12.35,0.22
2003-04-15,45.21,54.79,36.32,22.76,12.1,0.19
2003-04-22,46.7,53.3,35.85,22.73,11.99,0.22
2003-04-29,42.38,57.62,36.55,23.63,10.89,0.22
2003-05-06,45.78,54.22,35.82,19.59,9.08,0.22
2003-05-13,50.04,49.96,35.08,17.74,8.67,0.52
2003-05-20,45.97,54.03,42.67,25.49,10.15,0.6
2003-05-27,46.91,53.09,41.97,24.58,10.24,0.6
2003-06-03,45.48,54.52,41.88,24.54,10.13,0.61
2003-06-10,46.64,53.36,39.21,23.86,10.24,1.02
2003-06-17,48.62,51.38,35.41,22.01,10.93,1.0
2003-06-24,48.67,51.33,34.95,22.08,10.71,0.88
2003-07-01,51.8,48.2,30.67,21.72,10.83,0.76
2003-07-08,53.26,46.74,29.54,22.25,11.46,0.81
2003-07-15,46.28,53.72,31.88,23.75,12.51,0.81
2003-07-22,46.13,53.87,38.33,26.04,14.84,1.66
2003-07-29,44.96,55.04,47.09,28.89,15.11,2.15
2003-08-05,42.78,57.22,48.05,30.07,14.93,1.98
2003-08-12,41.14,58.86,48.86,32.48,15.35,1.95
2003-08-19,45.33,54.67,41.47,28.56,14.52,1.77
2003-08-26,43.51,56.49,45.88,31.15,15.77,1.84
2003-09-02,45.79,54.21,43.88,28.79,14.29,1.61
2003-09-09,45.44,54.56,45.44,31.54,15.09,1.85
2003-09-16,47.29,52.71,42.09,28.84,14.35,1.83
2003-09-23,46.88,53.12,42.1,28.31,14.09,1.73
2003-09-30,48.06,51.94,40.51,27.73,14.1,1.75
2003-10-07,50.09,49.91,40.49,28.14,13.99,1.73
2003-10-14,49.33,50.67,38.95,28.57,14.64,1.71
2003-10-21,47.73,52.27,39.05,28.94,14.43,1.7
2003-10-28,46.26,53.74,40.82,29.36,15.27,2.12
2003-11-04,47.27,52.73,40.11,28.37,15.34,2.18
2003-11-11,46.21,53.79,40.91,28.55,15.41,2.79
2003-11-18,47.49,52.51,40.55,28.21,14.79,2.65
2003-11-25,41.22,58.78,47.93,33.55,17.65,3.29
2003-12-02,42.03,57.97,47.76,33.57,17.27,3.35
2003-12-09,41.41,58.59,47.89,33.75,17.19,3.3
2003-12-16,50.8,49.2,39.77,28.36,14.67,2.82
2003-12-23,50.53,49.47,39.78,28.32,14.74,3.11
2003-12-30,43.82,56.18,45.81,33.78,15.99,3.4
2004-01-06,42.23,57.77,45.97,32.54,16.24,3.71
2004-01-13,42.43,57.57,44.4,31.74,15.93,3.15
2004-01-20,44.9,55.1,43.84,31.27,15.59,2.89
2004-01-27,45.58,54.42,42.55,30.97,15.55,3.01
2004-02-03,45.58,54.42,41.87,30.83,14.96,2.97
2004-02-10,50.78,49.22,34.36,25.63,12.11,2.36
2004-02-17,46.59,53.41,41.29,30.75,14.44,2.83
2004-02-24,47.71,52.29,40.97,30.75,14.71,2.83
2004-03-02,48.59,51.41,39.19,28.27,12.54,2.08
2004-03-09,55.32,44.68,32.14,22.99,10.41,1.61
2004-03-16,51.17,48.83,37.71,27.07,12.34,1.93
2004-03-23,52.42,47.58,32.06,22.71,10.57,1.61
2004-03-30,51.68,48.32,31.21,22.67,10.93,1.61
2004-04-06,51.09,48.91,30.09,21.15,8.61,0.54
2004-04-13,49.98,50.02,30.43,21.08,8.65,0.68
2004-04-20,47.96,52.04,32.0,21.72,9.1,0.7
2004-04-27,49.85,50.15,32.45,21.66,8.82,0.7
2004-05-04,45.83,54.17,39.69,26.71,12.02,1.08
2004-05-11,50.73,49.27,32.68,22.53,10.32,0.91
2004-05-18,51.76,48.24,31.18,21.26,10.15,0.93
2004-05-25,42.32,57.68,39.93,25.89,12.92,0.81
2004-06-01,50.99,49.01,32.87,21.51,10.7,0.67
2004-06-08,47.21,52.79,38.56,25.83,12.67,0.58
2004-06-15,56.65,43.35,31.4,21.27,10.49,1.07
2004-06-22,59.0,41.0,30.14,20.3,9.34,1.02
2004-06-29,57.91,42.09,28.2,19.67,9.23,1.02
2004-07-06,54.46,45.54,33.74,23.45,10.57,1.2
2004-07-13,53.65,46.35,33.47,24.19,10.62,1.2
2004-07-20,54.74,45.26,28.73,20.19,8.87,1.19
2004-07-27,55.17,44.83,32.65,23.69,10.73,1.38
2004-08-03,52.57,47.43,28.38,20.09,9.14,1.15
2004-08-10,54.03,45.97,32.95,23.82,11.35,1.26
2004-08-17,56.49,43.51,30.78,19.75,10.02,1.05
2004-08-24,58.14,41.86,30.1,19.26,9.72,1.03
2004-08-31,59.13,40.87,29.74,19.0,9.64,1.01
2004-09-07,61.36,38.64,30.98,22.46,10.71,1.18
2004-09-14,59.55,40.45,30.95,22.18,10.27,0.96
2004-09-21,58.68,41.32,25.58,18.37,8.11,0.78
2004-09-28,56.52,43.48,30.51,21.82,9.69,0.93
2004-10-05,56.61,43.39,27.01,18.03,7.86,0.78
2004-10-12,59.84,40.16,26.47,17.77,8.06,0.83
2004-10-19,57.79,42.21,30.75,20.68,9.62,0.97
2004-10-26,58.84,41.16,29.78,19.25,8.34,0.93
2004-11-02,63.39,36.61,23.89,15.99,6.97,0.78
2004-11-09,63.54,36.46,23.86,15.12,6.73,0.78
2004-11-16,62.97,37.03,23.88,14.84,6.69,0.78
2004-11-23,60.06,39.94,28.44,17.69,7.89,0.93
2004-11-30,65.9,34.1,22.55,13.97,5.43,0.78
2004-12-07,63.43,36.57,27.02,16.49,6.49,0.93
2004-12-14,64.29,35.71,26.88,16.09,6.26,0.9
2004-12-21,62.66,37.34,27.13,16.58,6.39,0.92
2004-12-28,67.59,32.41,22.64,13.8,5.45,0.77
2005-01-04,69.09,30.91,21.42,12.86,4.94,0.64
2005-01-11,60.09,39.91,24.36,13.64,4.85,0.75
2005-01-18,60.99,39.01,24.26,13.39,4.8,0.72
2005-01-25,67.27,32.73,20.59,11.29,4.18,0.6
2005-02-01,67.34,32.66,23.77,11.89,4.07,0.6
2005-02-08,61.25,38.75,27.93,14.1,5.63,1.04
2005-02-15,67.23,32.77,22.76,11.86,4.82,0.87
2005-02-22,66.84,33.16,22.7,12.87,4.88,0.87
2005-03-01,61.65,38.35,26.7,16.26,5.51,1.32
2005-03-08,66.49,33.51,22.36,14.03,4.64,1.11
2005-03-15,59.69,40.31,26.82,17.57,6.69,1.57
2005-03-22,60.11,39.89,26.82,17.57,6.69,1.57
2005-03-29,62.59,37.41,25.91,16.52,5.83,1.51
2005-04-05,69.38,30.62,21.03,13.66,4.75,1.21
2005-04-12,67.21,32.79,23.43,15.44,5.51,1.49
2005-04-19,64.28,35.72,22.16,13.99,5.77,1.53
2005-04-26,64.33,35.67,22.14,13.3,4.75,0.85
2005-05-03,62.91,37.09,18.2,11.02,3.87,0.56
2005-05-10,52.61,47.39,22.51,13.25,3.29,0.0
2005-05-17,59.88,40.12,21.34,10.43,1.89,0.0
2005-05-24,62.64,37.36,18.7,8.92,1.58,0.0
2005-05-31,54.95,45.05,23.71,10.56,1.89,0.0
2005-06-07,55.24,44.76,26.88,8.85,1.08,0.0
2005-06-14,59.78,40.22,24.07,7.68,0.51,0.0
2005-06-21,59.48,40.52,22.96,7.59,0.0,0.0
2005-06-28,58.93,41.07,21.06,8.13,0.59,0.0
2005-07-05,54.08,45.92,26.94,11.43,1.64,0.0
2005-07-12,62.07,37.93,22.1,8.76,1.15,0.0
2005-07-19,59.73,40.27,23.69,9.91,1.26,0.0
2005-07-26,56.87,43.13,24.08,10.06,1.62,0.0
2005-08-02,56.22,43.78,24.48,10.28,1.54,0.0
2005-08-09,56.5,43.5,23.18,9.41,1.53,0.0
2005-08-16,58.56,41.44,21.2,8.17,0.83,0.0
2005-08-23,61.49,38.51,19.6,7.56,0.7,0.0
2005-08-30,62.39,37.61,18.32,7.11,0.7,0.0
2005-09-06,60.49,39.51,18.53,7.94,0.95,0.0
2005-09-13,57.49,42.51,20.46,8.24,1.16,0.0
2005-09-20,57.29,42.71,21.76,7.56,0.83,0.0
2005-09-27,59.57,40.43,19.82,6.01,0.62,0.0
2005-10-04,59.91,40.09,20.92,5.7,0.68,0.0
2005-10-11,63.91,36.09,15.82,4.64,0.7,0.0
2005-10-18,64.31,35.69,15.5,4.27,0.67,0.0
2005-10-25,53.45,46.55,20.22,5.3,1.0,0.0
2005-11-01,48.54,51.46,21.96,5.48,1.0,0.0
2005-11-08,48.36,51.64,23.97,4.57,0.89,0.0
2005-11-15,48.48,51.52,23.33,5.88,0.96,0.0
2005-11-22,50.15,49.85,22.41,6.69,0.96,0.0
2005-11-29,58.88,41.12,17.78,5.58,0.88,0.0
2005-12-06,60.63,39.37,18.46,5.07,1.16,0.0
2005-12-13,59.54,40.46,18.88,5.62,1.39,0.0
2005-12-20,53.89,46.11,22.78,7.4,2.8,0.54
2005-12-27,55.66,44.34,22.6,7.35,2.8,0.54
2006-01-03,57.05,42.95,21.29,7.49,2.95,0.61
2006-01-10,60.39,39.61,18.58,6.77,3.06,0.55
2006-01-17,54.33,45.67,25.49,8.55,3.74,0.76
2006-01-24,60.22,39.78,21.1,9.03,3.82,0.73
2006-01-31,56.82,43.18,27.24,11.28,4.35,0.54
2006-02-07,57.82,42.18,28.51,13.84,6.1,0.61
2006-02-14,58.24,41.76,28.18,14.27,6.37,0.57
2006-02-21,60.36,39.64,23.88,12.75,5.5,0.53
2006-02-28,57.25,42.75,25.16,13.72,5.98,1.02
2006-03-07,55.57,44.43,26.36,15.06,6.94,1.02
2006-03-14,57.03,42.97,26.15,15.2,6.75,1.14
2006-03-21,49.04,50.96,29.94,16.53,5.04,1.12
2006-03-28,49.07,50.93,31.4,16.74,4.23,1.12
2006-04-04,50.22,49.78,26.07,12.56,3.41,0.94
2006-04-11,53.14,46.86,26.4,13.82,3.31,0.94
2006-04-18,47.57,52.43,32.78,18.7,5.55,1.27
2006-04-25,52.57,47.43,27.06,15.5,5.67,1.03
2006-05-02,52.66,47.34,25.08,12.93,4.64,1.52
2006-05-09,48.37,51.63,26.08,12.41,6.96,1.7
2006-05-16,56.43,43.57,20.94,10.84,5.71,1.13
2006-05-23,58.54,41.46,22.71,11.63,5.95,1.13
2006-05-30,55.21,44.79,24.55,12.44,5.75,1.08
2006-06-06,55.84,44.16,26.13,15.13,6.91,0.99
2006-06-13,46.23,53.77,35.17,19.66,9.79,1.17
2006-06-20,51.75,48.25,28.34,16.51,7.99,0.98
2006-06-27,52.73,47.27,29.36,16.06,7.51,1.05
2006-07-04,46.39,53.61,38.04,19.77,8.46,0.94
2006-07-11,41.64,58.36,40.55,17.44,5.33,0.62
2006-07-18,39.6,60.4,48.47,25.9,7.34,1.01
2006-07-25,38.49,61.51,49.96,29.12,11.33,1.25
2006-08-01,46.58,53.42,40.46,23.97,9.48,1.05
2006-08-08,36.4,63.6,49.36,30.93,12.09,1.9
2006-08-15,35.8,64.2,49.16,29.86,11.34,2.01
2006-08-22,35.5,64.5,47.98,29.16,11.04,2.0
2006-08-29,36.7,63.3,43.95,24.6,9.96,1.74
2006-09-05,48.96,51.04,34.49,19.42,7.99,0.87
2006-09-12,42.32,57.68,40.14,22.1,10.29,1.44
2006-09-19,43.28,56.72,36.79,16.49,7.52,0.3
2006-09-26,45.12,54.88,32.93,16.3,6.61,0.14
2006-10-03,53.54,46.46,28.82,13.81,5.69,0.12
2006-10-10,45.35,54.65,35.1,16.81,6.68,0.24
2006-10-17,46.86,53.14,33.06,16.35,6.33,0.28
2006-10-24,49.86,50.14,31.56,16.59,6.11,0.0
2006-10-31,52.03,47.97,29.97,15.54,6.04,0.0
2006-11-07,56.23,43.77,27.29,13.89,5.7,0.0
2006-11-14,54.91,45.09,27.55,13.89,5.83,0.0
2006-11-21,56.51,43.49,26.09,13.51,6.39,0.17
2006-11-28,64.25,35.75,21.84,11.67,6.2,0.22
2006-12-05,53.72,46.28,25.13,13.13,6.14,0.17
2006-12-12,52.24,47.76,25.65,13.51,6.23,0.61
2006-12-19,46.13,53.87,26.52,13.71,6.2,0.61
2006-12-26,51.48,48.52,21.33,10.89,4.89,0.4
2007-01-02,53.56,46.44,21.41,10.54,4.95,0.28
2007-01-09,55.04,44.96,21.6,11.25,5.24,0.28
2007-01-16,57.58,42.42,20.86,10.91,5.02,0.26
2007-01-23,57.93,42.07,24.96,13.36,5.3,0.21
2007-01-30,56.32,43.68,25.58,13.73,5.32,0.21
2007-02-06,56.98,43.02,21.08,11.8,4.45,0.18
2007-02-13,56.7,43.3,21.85,12.24,4.69,0.19
2007-02-20,54.99,45.01,22.63,12.13,4.51,0.15
2007-02-27,57.65,42.35,21.09,11.16,3.86,0.15
2007-03-06,58.49,41.51,19.69,10.12,3.23,0.15
2007-03-13,50.19,49.81,26.42,13.13,5.48,0.18
2007-03-20,50.78,49.22,22.53,11.14,4.5,0.15
2007-03-27,44.74,55.26,32.95,14.01,4.68,0.0
2007-04-03,50.62,49.38,30.59,10.46,3.05,0.0
2007-04-10,50.14,49.86,31.8,11.23,3.01,0.0
2007-04-17,52.94,47.06,31.39,13.29,3.45,0.0
2007-04-24,53.63,46.37,26.49,11.59,3.38,0.0
2007-05-01,52.44,47.56,32.51,14.87,4.73,0.0
2007-05-08,54.45,45.55,26.41,12.17,4.28,0.0
2007-05-15,52.6,47.4,27.44,13.38,4.59,0.0
2007-05-22,50.97,49.03,33.8,17.38,6.65,0.0
2007-05-29,51.1,48.9,28.34,14.76,5.76,0.0
2007-06-05,48.65,51.35,33.78,16.95,6.47,0.38
2007-06-12,49.43,50.57,33.49,18.28,6.47,0.89
2007-06-19,50.37,49.63,28.58,15.94,6.3,1.0
2007-06-26,49.42,50.58,28.8,15.96,6.15,0.77
2007-07-03,49.21,50.79,28.96,15.49,5.92,0.64
2007-07-10,41.84,58.16,39.24,19.4,6.33,0.51
2007-07-17,40.64,59.36,42.33,19.74,6.31,0.51
2007-07-24,37.53,62.47,43.75,24.93,6.31,0.4
2007-07-31,41.65,58.35,38.63,24.03,5.66,0.55
2007-08-07,33.83,66.17,46.95,30.01,8.35,1.53
2007-08-14,34.79,65.21,48.17,32.85,10.01,2.34
2007-08-21,41.16,58.84,40.81,27.83,10.45,2.39
2007-08-28,38.05,61.95,45.74,33.14,12.81,2.78
2007-09-04,38.48,61.52,45.48,32.33,12.17,2.4
2007-09-11,46.16,53.84,37.22,26.83,10.29,2.36
2007-09-18,47.96,52.04,36.68,26.8,10.22,1.93
2007-09-25,41.29,58.71,43.95,30.03,11.81,2.28
2007-10-02,47.38,52.62,36.64,24.76,10.02,2.8
2007-10-09,47.53,52.47,36.63,25.06,10.36,2.95
2007-10-16,48.02,51.98,36.76,25.25,10.97,3.61
2007-10-23,45.22,54.78,38.84,26.38,10.59,3.97
2007-10-30,55.08,44.92,29.37,19.13,6.59,1.84
2007-11-06,52.4,47.6,29.78,19.22,6.69,2.06
2007-11-13,48.66,51.34,30.19,18.82,6.31,2.27
2007-11-20,39.56,60.44,36.97,22.42,8.06,2.93
2007-11-27,43.76,56.24,37.42,22.73,8.04,2.88
2007-12-04,48.08,51.92,30.38,17.28,5.14,2.71
2007-12-11,50.5,49.5,29.71,17.47,5.36,3.13
2007-12-18,52.23,47.77,28.97,17.43,5.36,3.13
2007-12-25,52.22,47.78,28.85,17.36,5.35,3.13
2008-01-01,49.27,50.73,29.21,17.04,4.81,1.99
2008-01-08,47.79,52.21,29.59,15.25,3.94,2.09
2008-01-15,46.72,53.28,29.82,16.03,3.71,1.82
2008-01-22,48.3,51.7,28.81,14.94,3.47,1.82
2008-01-29,47.79,52.21,26.38,13.53,3.67,1.91
2008-02-05,48.18,51.82,26.11,12.86,3.4,1.8
2008-02-12,43.45,56.55,29.98,15.11,4.08,2.15
2008-02-19,48.47,51.53,24.83,12.79,3.36,1.72
2008-02-26,51.42,48.58,24.39,12.58,2.8,0.91
2008-03-04,52.92,47.08,23.78,12.75,2.74,0.75
2008-03-11,53.33,46.67,27.2,14.37,2.65,0.38
2008-03-18,53.99,46.01,24.77,11.38,2.22,0.09
2008-03-25,53.7,46.3,28.27,12.58,2.51,0.0
2008-04-01,53.15,46.85,23.69,8.12,2.38,0.0
2008-04-08,55.89,44.11,22.25,6.68,2.19,0.0
2008-04-15,54.53,45.47,26.78,9.61,2.36,0.29
2008-04-22,54.54,45.46,26.92,9.15,2.51,0.29
2008-04-29,52.03,47.97,27.29,10.49,2.48,0.29
2008-05-06,52.6,47.4,25.61,8.74,2.2,0.0
2008-05-13,53.82,46.18,24.56,8.62,2.09,0.0
2008-05-20,54.3,45.7,25.19,8.64,1.55,0.0
2008-05-27,60.0,40.0,21.53,8.12,1.64,0.0
2008-06-03,58.46,41.54,23.08,8.57,1.78,0.0
2008-06-10,52.1,47.9,23.7,9.41,2.35,0.0
2008-06-17,52.13,47.87,30.23,12.1,4.28,0.32
2008-06-24,51.81,48.19,29.34,11.83,4.54,0.41
2008-07-01,52.26,47.74,28.07,12.06,4.36,0.79
2008-07-08,51.86,48.14,27.55,11.88,4.16,0.88
2008-07-15,59.58,40.42,22.75,9.06,2.9,0.7
2008-07-22,56.05,43.95,23.05,9.17,3.34,1.02
2008-07-29,57.11,42.89,23.63,10.59,3.65,0.81
2008-08-05,55.37,44.63,23.7,10.91,3.63,0.81
